Plot,State,Location,Density,Planting Date,Rep within Environment,Genotype,Kernel Width,Kernel Length,Cob Length,Cob Width,Cob Weight,Days to Anthesis,Days to Silk,Ear Height Maturity,Ear length,Ear Width,Ear Weight,Per Plant Grain Weight,Kernel Depth,Kernel Row Number,Leaf Number Above Ear,Leaf Number Below Ear,Plant Height Maturity,Plant Height 14 DAP,Plant Height 21 DAP,Plant Height 28 DAP,Plant Height 35 DAP,Plant Height 42 DAP,Plant Height 49 DAP,Plant Height 56 DAP,Plant Height 63 DAP,Plant Height 70 DAP
111066,Minnesota,Waseca,Low,6/2/15,Rep1,B123,7.004473333,10.09480667,124.9715278,27.55829445,20.96666667,68,70,98.5,120.9375139,34.00283889,100.0666667,79.1,4.499574722,19.33333333,.,.,206.6666667,.,.,.,.,.,.,.,.,.
112060,Minnesota,Waseca,Low,6/2/15,Rep2,B123,7.269056667,10.10835333,101.3248333,30.172025,21.25,69,71,109.8333333,95.10183334,37.76768333,91.5,70.25,5.155670833,20,.,.,203.3333333,.,.,.,.,.,.,.,.,.
217052,Wisconsin,Arlington,High,6/9/15,Rep1,B123,7.120255,10.51284833,136.0974333,27.67414667,25.38,69,70,115,131.8217667,32.18222333,98.02,72.64,4.749884667,18,.,.,207,.,.,.,.,.,.,.,.,.
218080,Wisconsin,Arlington,High,6/9/15,Rep2,B123,7.322185,9.763548333,121.7683056,26.72009445,21.13333333,69,70,125,126.1930209,32.5707375,80.51666667,59.38333333,4.424388958,17.33333333,.,.,229,.,.,.,.,.,.,.,.,.
219067,Wisconsin,Arlington,Low,6/9/15,Rep1,B123,7.080885,10.74674,145.9780333,28.10933333,27.51666667,65,66,102,139.4724583,35.01795694,138.5333333,111.0166667,4.063770695,18,.,.,207,.,.,.,.,.,.,.,.,.
220074,Wisconsin,Arlington,Low,6/9/15,Rep2,B123,7.210425,10.70948667,136.4403333,28.45435,25.66666667,69,70,104,128.762125,35.09830208,126.9666667,101.3,4.119368472,18,.,.,206,.,.,.,.,.,.,.,.,.
321056,Iowa,Curtiss - 1,High,5/19/15,Rep1,B123,7.00278,10.727055,156.9508333,28.94224167,26.74666667,68,70,122,155.2186945,36.81165556,151.8308333,125.0841667,4.0611425,17.66666667,5.666666667,15.4,225,.,.,55,79.16666667,109.6666667,149.1666667,187.1666667,.,.
322062,Iowa,Curtiss - 1,High,5/19/15,Rep2,B123,7.505488333,10.34647833,134.8443667,26.78938,21.598,68,70,127.6666667,129.2098,34.47203333,108.848,87.25,4.894072,17.2,5.5,15.5,229,.,.,57.33333333,78.66666667,109.3333333,142.8333333,182.5,.,.
323070,Iowa,Curtiss - 1,Low,5/19/15,Rep1,B123,7.317105,10.51644667,146.3780833,28.84910834,24.88,69,69,93.8,140.5916459,37.7825,121.19125,96.31125,4.613301458,18,5.333333333,15.33333333,211,.,.,43.83333333,63.5,88,115,156,.,.
324060,Iowa,Curtiss - 1,Low,5/19/15,Rep2,B123,.,.,152.8162778,27.47115833,20.33,68,72,101.6666667,152.8106334,36.01578889,134.5058333,114.1758333,4.568782667,17.2,5.333333333,15.83333333,207,.,.,51.66666667,74.16666667,99.83333333,131.6666667,169.3333333,.,.
325077,Iowa,Curtiss - 2,High,6/1/15,Rep1,B123,7.800551667,11.62092333,145.3938333,23.48159444,18.16,63,66,109.3333333,165.6979583,35.91030833,97.65833333,79.49833333,5.535586042,16,5.8,14,218.4,23.83333333,50.33333333,73.5,91.66666667,123.8333333,172,212.8333333,.,.
326067,Iowa,Curtiss - 2,High,6/1/15,Rep2,B123,6.741371667,9.872133333,122.1598889,24.84737361,14.61666667,63,66,111,117.4961667,25.53687778,63.83916667,49.2225,8.4201,16.8,6,14,222,22.33333333,22,51,73,108,161,203,.,.
327073,Iowa,Curtiss - 2,Low,6/1/15,Rep1,B123,7.173595,10.79457667,167.1108333,28.22363333,26.942,62,62,106.8,154.6277917,37.11786667,135.957,109.015,4.636643,18,5.5,.,206.5,27.16666667,52.83333333,73.33333333,90,120,174,210.6,.,.
328074,Iowa,Curtiss - 2,Low,6/1/15,Rep2,B123,7.387801667,11.25833833,145.3557333,26.53927467,22.776,62,63,103.25,137.44575,35.7759,128.662,105.886,5.056886,18.5,5.75,15,203,27.83333333,54.83333333,76.83333333,94.5,125,181.25,208.75,.,.
329067,Iowa,Kelly - 1,High,6/10/16,Rep1,B123,6.9469,8.98525,110.4935278,23.68225444,12.98333333,63,66,135.1666667,107.9288333,28.77925834,53.56583333,40.5825,4.937548333,16,5.5,.,249.6666667,.,39.33333333,60.16666667,83.33333333,136.8333333,.,.,.,.
330055,Iowa,Kelly - 1,High,6/10/16,Rep2,B123,7.134013333,9.021233333,109.9767083,24.99254167,12.4425,63,65,128.6,107.7356875,34.95886667,56.95375,44.51125,5.503994792,16.66666667,5.666666667,.,238,.,40.66666667,60.16666667,83.83333333,130.1666667,.,.,.,.
331062,Iowa,Kelly - 1,Low,6/2/15,Rep1,B123,7.146925,10.81616667,132.461,28.67801111,22.595,67,69,99.6,128.3864167,35.17758889,117.3691667,94.77416667,4.424450694,18,5.6,.,206.2,22.83333333,38.83333333,56.83333333,72.33333333,94.33333333,149.1666667,.,.,.
332066,Iowa,Kelly - 1,Low,6/2/15,Rep2,B123,6.917266667,10.667365,142.2964445,28.82547222,24.19666667,66,66,109.2,135.4243333,.,129.6266667,105.43,4.194668889,19.33333333,5,.,212.6,23.16666667,42.83333333,65.16666667,79.66666667,104.8333333,159.3333333,.,.,.
333056,Iowa,Kelly - 2,High,6/2/15,Rep1,B123,6.391486667,10.20572,124.0874667,27.91756333,18.456,66,67,124.8,114.0512917,.,96.403,77.947,4.409524667,18.8,5.5,.,231,26,47.2,70.2,85.8,108.4,149.2,.,.,.
334080,Iowa,Kelly - 2,High,6/2/15,Rep2,B123,6.489065,9.246446667,128.0265833,25.79698083,16.8275,66,67,118.6,124.5049792,32.73495556,57.2975,40.47,4.858411459,16.66666667,.,.,.,22.5,42.83333333,66.66666667,80.33333333,102.3333333,156.1666667,.,.,.
335057,Iowa,Kelly - 2,Low,6/10/16,Rep1,B123,7.433098333,10.93724,143.6511111,27.88108611,23.61666667,63,63,114.1666667,135.1950278,36.66948611,123.9383333,100.3216667,4.346786667,16,5.166666667,.,215,.,43.83333333,61.83333333,81.83333333,130.3333333,.,.,.,.
336053,Iowa,Kelly - 2,Low,6/10/16,Rep2,B123,.,.,.,.,24.59,64,65,118.6666667,.,.,114.9683333,90.37833333,.,17.33333333,5.833333333,.,232.3333333,.,37.33333333,56.33333333,77,125.6666667,.,.,.,.
101077,Minnesota,St Paul - 1,High,5/5/15,Rep1,B125,6.850168333,11.59467667,140.7054167,25.17986667,20.96666667,83,83,135.8333333,139.5941667,35.07105,144.9,123.9333333,4.308933611,17.33333333,5.6,14.5,227.6,.,.,18.66666667,33.16666667,53.83333333,79.66666667,115.8333333,155.6666667,204.8333333
102056,Minnesota,St Paul - 1,High,5/5/15,Rep2,B125,6.57352,11.38766667,130.1072667,25.06048667,18.1,84,84,124.1666667,128.4753167,32.741235,121.32,103.22,4.446778,16.4,5.4,14.8,220.1666667,.,.,19.66666667,33,57,86.5,121.8333333,161.8333333,212
103063,Minnesota,St Paul - 1,Low,5/5/15,Rep1,B125,6.952191667,11.30427,147.4364167,25.530175,21.76666667,83,83,97.66666667,146.4115972,33.87619167,149.85,128.0833333,4.290818472,16.66666667,5.6,14.83333333,203.2,.,.,14.5,28.16666667,47.83333333,77.33333333,107.5,141.8333333,179
104077,Minnesota,St Paul - 1,Low,5/5/15,Rep2,B125,6.881918333,11.51678333,150.3644722,25.99266667,24,82,83,105.1666667,148.6817222,33.60568167,147.6333333,123.6333333,4.315671667,17,6,14.4,209.6666667,.,.,18.33333333,30,52.16666667,79.33333333,109.3333333,143.6666667,182
105066,Minnesota,St Paul - 2,High,5/20/15,Rep1,B125,6.434666667,11.39422833,119.8456667,23.83684167,15,68,68,112,115.3724444,32.16222083,110.7166667,95.71666667,4.292300139,18,5.833333333,14.33333333,214.4,.,21.83333333,39.66666667,67.83333333,82,137.8333333,184.1666667,196.5,.
106078,Minnesota,St Paul - 2,High,5/20/15,Rep2,B125,6.590665,10.54481,106.6411944,20.79469778,10.1,66,69,116.4,109.8401833,27.51163958,62.01666667,51.91666667,4.276442778,14.5,5.333333333,14.83333333,187.1666667,.,22.5,39.16666667,65.33333333,95,134,182.3333333,192,.
107074,Minnesota,St Paul - 2,Low,5/20/15,Rep1,B125,6.765078333,11.78919833,151.9166944,24.20584722,21.68333333,76,75,100.8333333,156.1385625,32.02834167,151.8666667,130.1833333,4.0897175,17.33333333,5.666666667,14.66666667,200.6666667,.,17.83333333,33,57.83333333,86,117.5,157.8333333,189.1666667,.
108064,Minnesota,St Paul - 2,Low,5/20/15,Rep2,B125,6.944571667,11.65203833,151.5991945,24.02981111,21.51666667,74,79,103.8333333,149.0362639,33.21155833,156.2666667,134.75,3.857395694,16,5.8,15.33333333,198,.,20.33333333,34.66666667,56,83.16666667,113,152,170.6666667,.
109076,Minnesota,Waseca,High,6/2/15,Rep1,B125,6.967855,11.29876667,123.7791389,24.17268611,16.46666667,68,71,128,123.7262222,31.67291806,96.86666667,80.4,4.648288194,17.33333333,.,.,224.5,.,.,.,.,.,.,.,.,.
110059,Minnesota,Waseca,High,6/2/15,Rep2,B125,6.659245,10.63095833,108.5814722,22.90268611,.,69,69,108.8333333,109.56925,30.0275625,.,.,4.527373611,17,.,.,208.8333333,.,.,.,.,.,.,.,.,.
111056,Minnesota,Waseca,Low,6/2/15,Rep1,B125,6.584315,10.92369333,134.0908333,25.14049667,18.68,65,66,91.25,131.6333833,33.02931333,121.1,102.42,4.033054333,17.2,.,.,171,.,.,.,.,.,.,.,.,.
112077,Minnesota,Waseca,Low,6/2/15,Rep2,B125,7.356051667,10.88749833,155.8395834,25.14070834,22.05,69,69,80.25,151.8814167,31.90451667,118.7,96.65,4.67153625,18,.,.,173.5,.,.,.,.,.,.,.,.,.
217074,Wisconsin,Arlington,High,6/9/15,Rep1,B125,.,.,128.7321389,26.39448056,20.91666667,69,70,117,125.3684028,31.20830972,102.4333333,81.51666667,4.613327917,17.33333333,.,.,219,.,.,.,.,.,.,.,.,.
218064,Wisconsin,Arlington,High,6/9/15,Rep2,B125,7.056543333,10.989945,127.1185333,23.59624722,19.56666667,69,70,126,127.8272639,32.49065695,109.3333333,89.76666667,4.336344444,16.33333333,.,.,219,.,.,.,.,.,.,.,.,.
219055,Wisconsin,Arlington,Low,6/9/15,Rep1,B125,6.820958333,10.92369333,139.4798667,23.82449444,22.03333333,69,70,105,138.0701667,32.40616667,99.4,77.36666667,4.917034306,16.83333333,.,.,192,.,.,.,.,.,.,.,.,.
220081,Wisconsin,Arlington,Low,6/9/15,Rep2,B125,7.022888333,11.299825,144.3143333,25.95809445,.,69,70,114,142.4269722,33.44756667,.,.,4.488374028,16.66666667,.,.,217,.,.,.,.,.,.,.,.,.
321070,Iowa,Curtiss - 1,High,5/19/15,Rep1,B125,6.720205,10.96115833,159.0816111,25.53758333,23.23,68,70,127,155.2063472,34.12930972,145.0983333,121.8683333,4.460857361,17,5,14.25,217,.,.,54,78.75,103.75,136.25,178,.,.
322056,Iowa,Curtiss - 1,High,5/19/15,Rep2,B125,7.301653333,10.795635,170.4255333,24.90597,24.82,70,69,118.6666667,169.4539833,32.56835625,143.538,118.718,4.370027667,15.2,5.333333333,14.33333333,234.3333333,.,.,57.66666667,82.66666667,110.3333333,141,187.4,.,.
323061,Iowa,Curtiss - 1,Low,5/19/15,Rep1,B125,6.778413333,10.19344333,172.593,25.51324167,23.99666667,69,69,115.3333333,172.2384583,33.78835,127.0433333,103.0466667,4.720343056,16.33333333,5,15,216.6,.,.,53.83333333,78.66666667,103.8333333,140.1666667,179.6666667,.,.
324058,Iowa,Curtiss - 1,Low,5/19/15,Rep2,B125,7.148195,11.05789,172.386625,25.41640417,27.15833333,69,69,113.6666667,179.6203333,35.18164584,157.58,130.4216667,4.407288056,16.33333333,5.4,14.83333333,215.4,.,.,54.5,78.83333333,103.3333333,136.8333333,176.5,.,.
325071,Iowa,Curtiss - 2,High,6/1/15,Rep1,B125,6.588971667,10.52957,132.6021111,22.35076528,15.32833333,65,66,110.2,129.0284722,30.78691667,79.09083333,63.7625,4.576783667,16,5.5,13.2,211,27.66666667,53.33333333,72,87.5,117.3333333,162.6666667,194.4,.,.
326059,Iowa,Curtiss - 2,High,6/1/15,Rep2,B125,6.564418333,10.18878667,140.2926667,24.74489167,17.64833333,62,62,121.3333333,137.5903889,31.11464722,96.21333333,78.565,4.9291875,17.2,4.666666667,13.83333333,220.6666667,31.33333333,58.16666667,76.33333333,95.66666667,135,185,220,.,.
327074,Iowa,Curtiss - 2,Low,6/1/15,Rep1,B125,6.927638333,10.80389,154.3155833,26.48867222,23.04166667,62,62,110.5,151.2640556,35.46686667,121.7758333,98.73416667,5.190384167,16.8,5.666666667,.,219.6666667,29,52.83333333,76.83333333,94.5,131.1666667,179.6666667,211.3333333,.,.
328072,Iowa,Curtiss - 2,Low,6/1/15,Rep2,B125,6.827731667,11.036935,158.3605333,24.41795133,22.148,63,63,107.6,159.7624722,36.04312917,108.003,85.855,4.505607222,18,5.666666667,14.25,212,27.33333333,51.5,78,98.5,136,187.4,225.6,.,.
329069,Iowa,Kelly - 1,High,6/10/16,Rep1,B125,6.970395,10.39410333,101.5188611,21.83595667,11.09833333,65,66,130.6,129.0037778,.,61.06083333,49.9625,5.062713889,14.4,5.666666667,.,250.3333333,.,36.83333333,56.66666667,79.83333333,131.8333333,.,.,.,.
330061,Iowa,Kelly - 1,High,6/10/16,Rep2,B125,7.305463333,10.46966833,130.175,22.86414867,15.968,66,66,114.6,129.3579667,.,74.252,58.284,5.497808833,16,5.8,.,225.8,.,40.16666667,59.66666667,79.5,125.1666667,.,.,.,.
331059,Iowa,Kelly - 1,Low,6/2/15,Rep1,B125,7.098241667,10.823575,150.8160278,25.87660278,22.23833333,67,67,130.3333333,147.9479444,35.093275,119.9458333,97.7075,4.497475694,16.33333333,5,.,219.5,22.5,37.33333333,55.33333333,72.5,96,154.8333333,.,.,.
332068,Iowa,Kelly - 1,Low,6/2/15,Rep2,B125,6.994736667,11.16880333,158.8029167,25.58415,23.625,67,67,124.8333333,156.4587083,33.79540555,140.0766667,116.4516667,4.167363889,16.33333333,5.333333333,.,235.6666667,23.16666667,39.16666667,60.33333333,80.33333333,107.3333333,169.3333333,.,.,.
333067,Iowa,Kelly - 2,High,6/2/15,Rep1,B125,6.726555,10.41505833,134.6305833,24.14400528,18.31833333,67,66,127.8333333,132.5597778,31.71489861,102.5283333,84.21,4.202341806,15.66666667,5.2,.,234.6,24.5,45.33333333,72.5,89.16666667,116,166.1666667,.,.,.
334082,Iowa,Kelly - 2,High,6/2/15,Rep2,B125,6.469591667,9.80567,124.7916111,23.97894056,16.51833333,66,67,126.3333333,122.8336944,31.05996667,87.69083333,71.1725,4.204105695,16.33333333,6,.,234.6,24.16666667,43.83333333,69.66666667,87.5,113.8333333,170.5,.,.,.
335059,Iowa,Kelly - 2,Low,6/10/16,Rep1,B125,7.094008333,11.20605667,155.4021389,25.85367222,23.01666667,62,63,118.3333333,150.8319028,33.47984583,130.535,107.5183333,4.6237525,17.33333333,5.5,.,224.8333333,.,42.66666667,62.83333333,85.83333333,140,.,.,.,.
336075,Iowa,Kelly - 2,Low,6/10/16,Rep2,B125,7.330651667,10.71414333,150.1817333,25.04736333,20.352,65,64,119.8333333,148.5095667,.,100.235,79.883,5.1702335,16,5.25,.,218.5,.,40.16666667,59,79.5,132,.,.,.,.
101073,Minnesota,St Paul - 1,High,5/5/15,Rep1,B131,6.21919,11.73014333,135.5830833,26.94887083,20.125,83,83,101.8,133.7971458,36.63076875,147.825,127.7,3.868684584,18.5,5.6,15,188.6,.,.,15.66666667,31.16666667,57.16666667,82.5,116,151.8333333,191.3333333
102065,Minnesota,St Paul - 1,High,5/5/15,Rep2,B131,5.88772,10.17397,113.6755833,24.94809167,15.1,81,82,111,112.7416042,32.35298542,99.825,84.725,3.783726875,18,5.6,15.4,196.5,.,.,18.5,35.66666667,59.5,87,125,159.3333333,200.6
103056,Minnesota,St Paul - 1,Low,5/5/15,Rep1,B131,6.348941667,11.165205,136.0805,26.67776111,18.56666667,83,82,92,133.7274722,36.19129583,139.3166667,120.75,3.739903055,18,5.666666667,15.33333333,181.1666667,.,.,18,27.83333333,50.66666667,74.66666667,106.5,137.8333333,177.5
104053,Minnesota,St Paul - 1,Low,5/5/15,Rep2,B131,6.663901667,11.55340167,135.1703333,27.17080333,20.72,83,83,95,132.41655,36.40384445,139.26,118.54,3.70332,17.6,5.8,15.2,178.6,.,.,15.5,25,45.33333333,65.5,104,144,174.2
105067,Minnesota,St Paul - 2,High,5/20/15,Rep1,B131,6.346401667,11.636375,135.6818611,25.32732778,17.35,68,65,97.83333333,130.1767639,34.05134583,134.25,116.9,3.856866528,18.33333333,5.666666667,14.33333333,187.8333333,.,19,36.83333333,63.33333333,92.83333333,128.1666667,173.3333333,195.3333333,.
106079,Minnesota,St Paul - 2,High,5/20/15,Rep2,B131,6.441651667,10.70864,122.9748056,24.34836944,15.23333333,69,68,104.8333333,119.5140556,32.75365278,106.6333333,91.4,3.902357222,17.33333333,5.666666667,14.83333333,175.8333333,.,19,36.16666667,61.33333333,92,127.3333333,168,192.6666667,.
107077,Minnesota,St Paul - 2,Low,5/20/15,Rep1,B131,6.478058333,11.566525,128.1782778,24.98619167,17.01666667,74,74,85.8,121.7912361,34.51295556,125.3833333,108.3666667,3.91429875,18.66666667,5.6,15.2,170.2,.,17.33333333,31.5,54.83333333,79.83333333,109.1666667,144.5,174.8,.
108076,Minnesota,St Paul - 2,Low,5/20/15,Rep2,B131,6.650778333,11.519535,140.5219722,25.06697778,19.33333333,72,72,87.33333333,134.4912361,34.98673611,143.2666667,123.9333333,3.734452639,17.33333333,5.666666667,15.16666667,170,.,17.83333333,32.33333333,54,78.33333333,106,143,167.8333333,.
109056,Minnesota,Waseca,High,6/2/15,Rep1,B131,6.062768333,10.05183833,129.2507222,25.15764167,15.35,67,67,85.83333333,128.5892639,32.31814861,77.51666667,62.16666667,3.5982275,17,.,.,194.1666667,.,.,.,.,.,.,.,.,.
110078,Minnesota,Waseca,High,6/2/15,Rep2,B131,6.454351667,10.10750667,128.7272,24.33912667,.,70,72,57.33333333,119.8827083,27.81749792,.,.,5.026924583,16.4,.,.,141,.,.,.,.,.,.,.,.,.
111077,Minnesota,Waseca,Low,6/2/15,Rep1,B131,5.934075,9.493461667,130.0691667,26.00494333,17.18,64,67,82.8,126.6528667,32.56618667,89.48,72.3,3.481832,18,.,.,163,.,.,.,.,.,.,.,.,.
112061,Minnesota,Waseca,Low,6/2/15,Rep2,B131,6.074198333,10.49485667,131.1486667,25.50124722,17.38333333,70,72,81,126.90475,31.94102917,88.81666667,71.43333333,3.610274861,17.66666667,.,.,168.5,.,.,.,.,.,.,.,.,.
217072,Wisconsin,Arlington,High,6/9/15,Rep1,B131,.,.,.,.,.,69,70,97,.,.,.,.,.,.,.,.,185,.,.,.,.,.,.,.,.,.
218068,Wisconsin,Arlington,High,6/9/15,Rep2,B131,6.52653,10.28403667,113.6826389,23.42656111,14.63333333,69,70,114,110.0084583,31.41080417,80.75,66.11666667,3.746464722,16,.,.,198,.,.,.,.,.,.,.,.,.
219053,Wisconsin,Arlington,Low,6/9/15,Rep1,B131,6.69798,10.39981833,125.7582222,23.04168056,16.68333333,69,70,91,121.7471389,31.01093056,93.36666667,76.68333333,3.777350417,16.66666667,.,.,168,.,.,.,.,.,.,.,.,.
220067,Wisconsin,Arlington,Low,6/9/15,Rep2,B131,.,.,131.6072778,25.8953,18.98333333,69,70,80,128.6069028,33.19003889,104.5666667,85.58333333,3.507634167,17,.,.,170,.,.,.,.,.,.,.,.,.
321076,Iowa,Curtiss - 1,High,5/19/15,Rep1,B131,6.479328333,10.07491,142.8855834,24.82744167,19.93166667,70,68,104.1666667,141.6967222,33.35919583,106.3075,86.37583333,3.751121389,15.33333333,5.666666667,14.66666667,204.8333333,.,.,56,80.5,104.6666667,134.8333333,172.1666667,.,.
322059,Iowa,Curtiss - 1,High,5/19/15,Rep2,B131,6.414346667,9.80186,142.2223611,25.00418333,19.30333333,68,67,108,142.0195139,32.66104861,96.18166667,76.87833333,4.058479028,16,5.5,14.66666667,201.25,.,.,47.5,77.83333333,106.6666667,138.1666667,175.1666667,.,.
323079,Iowa,Curtiss - 1,Low,5/19/15,Rep1,B131,6.400165,9.962726667,149.2920278,25.81768889,23.23833333,69,67,85.66666667,145.8101111,34.23143889,107.9966667,84.75833333,3.937,17.33333333,5.4,14.83333333,171,.,.,46.33333333,67,91.16666667,122,152.6666667,.,.
324083,Iowa,Curtiss - 1,Low,5/19/15,Rep2,B131,6.377093333,9.620673333,146.6179722,25.05604167,20.92666667,69,68,87.83333333,145.0692778,32.30372,95.48,74.55333333,3.929168333,15.33333333,5,15.5,168,.,.,47.5,67.16666667,93.66666667,124.5,154.1666667,.,.
325073,Iowa,Curtiss - 2,High,6/1/15,Rep1,B131,5.912908333,10.14391333,154.0298333,26.63860278,21.865,63,62,94.83333333,150.5073472,33.9979,78.85416667,56.98916667,3.684291167,18.33333333,5.4,13.66666667,192.8,28.16666667,53,76.16666667,96.33333333,127.1666667,173,210.1666667,.,.
326064,Iowa,Curtiss - 2,High,6/1/15,Rep2,B131,6.463241667,10.08591667,137.7357333,24.23414,16.548,62,62,99.33333333,133.7606333,31.25575833,90.785,74.237,4.233121667,16.4,5.5,14,188.5,22.16666667,41.16666667,66.66666667,83.16666667,114.1666667,161.5,194.5,.,.
327068,Iowa,Curtiss - 2,Low,6/1/15,Rep1,B131,6.120976667,9.920181667,147.5951667,26.02441667,20.25166667,61,60,88.16666667,145.0287083,32.832675,93.61916667,73.3675,3.94081,18,5,.,173.6,26.16666667,51.16666667,75,91,123.1666667,170,210.1666667,.,.
328056,Iowa,Curtiss - 2,Low,6/1/15,Rep2,B131,6.424718333,10.348595,126.7714,24.36833667,15.924,62,60,95,126.2210667,33.080325,82.036,66.112,4.594436667,17.5,4.5,14.83333333,176.5,27,50.5,75.16666667,92.16666667,125.6666667,172.6666667,207.1666667,.,.
329076,Iowa,Kelly - 1,High,6/10/16,Rep1,B131,6.313381667,10.28234333,137.8973056,26.114375,19.235,64,63,110,131.6566667,.,93.67,74.435,3.904103472,17,5.666666667,.,218.8333333,.,35.83333333,55.66666667,76.16666667,127.6666667,.,.,.,.
330069,Iowa,Kelly - 1,High,6/10/16,Rep2,B131,6.0071,9.83234,134.5811945,24.64188056,16.17666667,63,64,106.1666667,130.190875,31.26669445,80.70166667,64.525,3.719106806,17,5,.,207.8333333,.,40,59.16666667,82.5,135.3333333,.,.,.,.
331077,Iowa,Kelly - 1,Low,6/2/15,Rep1,B131,6.129655,9.830011667,138.6910556,25.84379445,19.16,66,65,90.33333333,138.5527667,33.03989667,89.62,70.46,3.56155625,16.33333333,5,.,172,22.33333333,36.66666667,56.5,72.83333333,94.16666667,145.5,.,.,.
332083,Iowa,Kelly - 1,Low,6/2/15,Rep2,B131,6.36524,10.05162667,143.1184167,26.29817222,20.27333333,66,64,88.83333333,138.1689445,33.32532917,101.3491667,81.07583333,3.574714861,17,4.833333333,.,180.3333333,22.6,39.5,59.33333333,76.33333333,97.83333333,149,.,.,.
333066,Iowa,Kelly - 2,High,6/2/15,Rep1,B131,5.915236667,10.09438333,147.2035833,25.83462222,20.22666667,65,64,102.3333333,142.6386389,34.0344125,110.3158333,90.08916667,3.59870375,18,5.666666667,.,212.3333333,24.83333333,45.83333333,70.83333333,88.16666667,114.8333333,173,.,.,.
334054,Iowa,Kelly - 2,High,6/2/15,Rep2,B131,6.324176667,9.849908333,146.431,26.10908333,19.39,65,64,96.33333333,144.7884667,33.00772333,99.04,79.65,3.711194,17.2,5,.,188.6,24,43.83333333,68.33333333,85.5,110.5,165.3333333,.,.,.
335068,Iowa,Kelly - 2,Low,6/10/16,Rep1,B131,6.643581667,10.24085667,128.6898056,26.21174167,18.58166667,66,65,91.33333333,122.062875,33.77811945,86.90416667,68.3225,4.186978333,16.33333333,5.166666667,.,183.5,.,24.66666667,39.83333333,59.83333333,97.16666667,.,.,.,.
336051,Iowa,Kelly - 2,Low,6/10/16,Rep2,B131,.,.,.,.,19.10166667,63,62,94.66666667,.,.,92.03416667,72.9325,.,17,5.166666667,.,183.5,.,37.33333333,57.5,76,121.1666667,.,.,.,.
101074,Minnesota,St Paul - 1,High,5/5/15,Rep1,B154,6.51002,10.75838167,128.2558889,24.76217778,16.76666667,82,82,95.83333333,127.7267222,33.988375,123.1,106.3333333,3.786399167,17,5.333333333,13.83333333,181.5,.,.,16.16666667,33.5,58,83.33333333,113.5,144.6666667,185.8333333
102058,Minnesota,St Paul - 1,High,5/5/15,Rep2,B154,6.079701667,9.487323333,112.5890278,22.64402945,10.48333333,81,83,100.6666667,109.6369833,29.16089333,74.66666667,64.18333333,3.9349045,16,5.166666667,14,183.8333333,.,.,18,33.33333333,54.83333333,79.33333333,109,143.5,182.1666667
103083,Minnesota,St Paul - 1,Low,5/5/15,Rep1,B154,6.604635,10.79605833,132.0376667,25.00376,17.98,81,82,80.66666667,128.3081,33.75712917,121.32,103.34,3.707934333,17.2,5.75,14.16666667,162.25,.,.,18.66666667,31.33333333,54.33333333,77.5,104.5,134.1666667,168.8333333
104070,Minnesota,St Paul - 1,Low,5/5/15,Rep2,B154,6.49859,11.09874167,140.2750278,25.50442222,21.58333333,83,83,79.33333333,138.2888889,35.11126667,148.4166667,126.8333333,3.720165139,17.33333333,5.166666667,13.83333333,166.6,.,.,15.66666667,26.83333333,49.33333333,73.83333333,101,128.5,163.1666667
105055,Minnesota,St Paul - 2,High,5/20/15,Rep1,B154,5.986991667,10.601325,117.4009167,22.52203889,14.25,67,65,86.66666667,116.0691806,31.57347,99.73333333,85.48333333,4.034437222,17.66666667,5.833333333,13,175.6666667,.,19,33.66666667,57,84.5,116.8333333,159,181.5,.
106071,Minnesota,St Paul - 2,High,5/20/15,Rep2,B154,6.479116667,10.47771167,120.0044167,23.92926945,15.16666667,65,67,95.5,116.4554722,32.37953195,106.0166667,90.85,3.84698875,16.66666667,5.333333333,13.33333333,169.8333333,.,20.16666667,33.83333333,57.16666667,86.33333333,117,159.5,188.3333333,.
107064,Minnesota,St Paul - 2,Low,5/20/15,Rep1,B154,6.742641667,10.95121,148.336,23.68373611,20.08333333,68,69,80.66666667,146.1487778,32.43241333,134.1,114.0166667,3.883483611,16,5.333333333,13.16666667,162,.,17.5,30,51.16666667,75.66666667,102.1666667,133.6666667,165,.
108059,Minnesota,St Paul - 2,Low,5/20/15,Rep2,B154,6.240145,10.96306333,141.1605,24.02275556,20.63333333,71,72,78.16666667,133.1224584,33.55975,145.5333333,124.9,3.876692639,17.33333333,5,14,157.5,.,19.5,31,52.16666667,77.16666667,104.8333333,139.8333333,166.6666667,.
109070,Minnesota,Waseca,High,6/2/15,Rep1,B154,6.213686667,10.013315,124.3859167,23.90104722,15.95,70,72,85.83333333,121.0592222,32.93886111,101.7833333,85.83333333,3.569546667,17.33333333,.,.,177.6666667,.,.,.,.,.,.,.,.,.
110065,Minnesota,Waseca,High,6/2/15,Rep2,B154,6.15696,9.649248333,117.2174722,23.73453611,14.51666667,68,70,72.83333333,116.5789444,30.15720833,80.45,65.93333333,3.974112222,17,.,.,155.5,.,.,.,.,.,.,.,.,.
111059,Minnesota,Waseca,Low,6/2/15,Rep1,B154,6.179608333,9.935845,138.0363,26.65264333,.,68,69,62.16666667,136.2096167,35.85130625,.,.,3.690493,18,.,.,153,.,.,.,.,.,.,.,.,.
