State,Plot,Entry,Genotype,envi,envi1,rep,SW,SL,CL,CW,CWT,DTA,DTS,EH,EL,EW,EWT,GWT,KD,KH,KRN,KW,LNA,LNB,PHt,PHt14,PHt21,PHt28,PHt35,PHt42,PHt49,PHt56,PHt63,PHt70
Minnesota,106055,Inbred014,B004,X105,M_S2_H,2,6.884035,11.52249833,133.4946389,25.76971111,17.01666667,67,67,79.66666667,129.2140333,34.566225,129.8166667,112.8,4.134379167,3.988329165,17.66666667,5.734446518,6.5,13.5,174.8333333,.,19.5,32,58.66666667,88.33333333,117.6666667,159.8333333,163.3333333,.
Minnesota,106058,Inbred015,B040,X105,M_S2_H,2,6.286076667,11.69839333,119.9550278,23.51158056,14.15,68,66,89.5,117.1067,32.55750833,111.6666667,97.51666667,4.056097778,4.561945832,17,5.915112215,5.333333333,12.66666667,185.5,.,18.83333333,33.66666667,60.5,87.66666667,126.5,174.1666667,206.1666667,.
Minnesota,106065,Inbred016,B043,X105,M_S2_H,2,6.332855,10.27726333,98.44616668,20.46132278,8.35,66,65,81.2,91.04047918,27.99132917,59.36666667,51.01666667,4.736747222,3.682391458,15.33333333,5.688837,5.4,13.6,150,.,13.83333333,27,44,66,92,133.5,159.6,.
Minnesota,106067,Inbred017,B049,X105,M_S2_H,2,6.85038,10.28742333,114.4516945,26.86826111,18.45,66,66,117.3333333,112.9118195,33.15419667,100.6333333,82.18333333,3.969755417,3.274271667,16.66666667,6.260754925,6,13.33333333,187.3333333,.,18.5,34.83333333,58.33333333,86.83333333,118.6666667,165.6666667,195.8333333,.
Minnesota,106074,Inbred018,B055,X105,M_S2_H,2,6.689936667,10.16783167,100.2947222,21.94507083,.,69,68,124.6666667,100.8820972,26.78553472,.,.,5.096104306,2.420231945,15.33333333,5.534355614,5.166666667,14.66666667,183.8333333,.,20,39.5,68.16666667,99.33333333,134.6666667,182.8333333,211.8333333,.
Minnesota,106080,Inbred019,B102,X105,M_S2_H,2,6.608233333,11.0363,112.6772222,22.53791389,12.73333333,69,67,103.6666667,110.4653056,29.45165278,91.93333333,79.2,4.210914305,3.456869444,16.33333333,5.696316268,6,14.83333333,183,.,19.66666667,34.16666667,60.16666667,86.33333333,121.8333333,167.8333333,176.8333333,.
Minnesota,106054,Inbred020,B107,X105,M_S2_H,2,6.949016667,10.988675,102.0268611,24.85989722,14.15,68,68,110,102.5084028,32.9311,100.3666667,86.21666667,4.161384306,4.035601389,16,6.498365951,6,15,187,.,17.33333333,33.16666667,57.66666667,84.66666667,124.8333333,158.1666667,180.6666667,.
Minnesota,106077,Inbred021,B111,X105,M_S2_H,2,5.970481667,10.25186333,119.2953333,25.59085278,.,65,65,113.8333333,117.5984722,31.63234861,.,.,4.330241389,3.020747917,19,5.238634087,6,14.2,171.1666667,.,18.5,33.83333333,59.33333333,89.83333333,126.8333333,177.6666667,203.1666667,.
Minnesota,106081,Inbred022,B122,X105,M_S2_H,2,6.413923333,9.902825,92.86875001,25.28393611,11.2,66,65,116.8333333,91.92154167,30.53450417,69.6,58.4,4.585352639,2.625284028,16.33333333,5.908825452,6.166666667,14.5,184.1666667,.,18.83333333,35.5,60,87.5,120.3333333,171.3333333,191.6666667,.
Minnesota,106064,Inbred023,B123,X105,M_S2_H,2,7.926493333,8.219228333,88.35319444,22.86769056,10.15,67,66,135.1666667,88.38494444,27.78019167,46.46666667,36.31666667,6.201656944,2.323888334,12.66666667,7.441538788,6.2,15.83333333,215.8,.,19.33333333,36.16666667,60.5,86.5,121,173.3333333,200.8333333,.
Minnesota,106078,Inbred024,B125,X105,M_S2_H,2,6.590665,10.54481,106.6411944,20.79469778,10.1,66,69,116.4,109.8401833,27.51163958,62.01666667,51.91666667,4.276442778,2.872766458,14.5,6.341689436,5.333333333,14.83333333,187.1666667,.,22.5,39.16666667,65.33333333,95,134,182.3333333,192,.
Minnesota,106079,Inbred025,B131,X105,M_S2_H,2,6.441651667,10.70864,122.9748056,24.34836944,15.23333333,69,68,104.8333333,119.5140556,32.75365278,106.6333333,91.4,3.902357222,4.202641667,17.33333333,5.964791049,5.666666667,14.83333333,175.8333333,.,19,36.16666667,61.33333333,92,127.3333333,168,192.6666667,.
Minnesota,106071,Inbred026,B154,X105,M_S2_H,2,6.479116667,10.47771167,120.0044167,23.92926945,15.16666667,65,67,95.5,116.4554722,32.37953195,106.0166667,90.85,3.84698875,4.225131249,16.66666667,6.120144769,5.333333333,13.33333333,169.8333333,.,20.16666667,33.83333333,57.16666667,86.33333333,117,159.5,188.3333333,.
Minnesota,106072,Inbred027,B175,X105,M_S2_H,2,6.499436667,9.859856667,110.4229722,24.90858056,11.98333333,68,68,82.5,107.9711667,28.91768833,82.3,70.31666667,4.750505556,2.357860834,17.33333333,5.296831315,6,13,168.1666667,.,19.83333333,34.33333333,58.66666667,85.66666667,120,160.6666667,183.3333333,.
Minnesota,106073,Inbred028,B189,X105,M_S2_H,2,6.564841667,11.87428833,109.2750333,25.11975333,14.12,66,66,100.1666667,107.13085,32.01564167,104.12,90,4.251790667,3.41709375,16.8,5.938012905,5.333333333,13.5,177.8333333,.,19.33333333,34,56.33333333,84.66666667,114.5,163.5,194.6666667,.
Minnesota,106082,Inbred029_33,B73,X105,M_S2_H,2,6.673003333,9.77138,99.64278889,23.03944394,12.16166667,67.8,67,115.66,98.54494445,28.81483245,77.95166666,65.79,4.580130822,2.870401084,15.88666667,5.745701279,6.08,14.62,182.3,.,19.8,35.7,61.53333333,89.9,130.5,180.6,204.0666667,.
Minnesota,107072,Inbred012,Mo17,X107,M_S2_L,1,8.579908333,11.30532833,182.3593,21.30679,18.58,76,76,79.5,180.1749,30.52529667,138.5,119.92,4.730474833,4.609253333,11.2,8.600184676,5,12,163.5,.,13.5,26.33333333,44.5,68.83333333,95.33333333,128.5,162.8333333,.
Minnesota,107076,Inbred014,B004,X107,M_S2_L,1,6.613736667,11.40756333,136.2667667,25.62563667,17.62,72,71,76.83333333,134.5797833,33.70918667,126.44,108.82,4.039743,4.041775001,17.5,5.981328341,6,13.33333333,167.4,.,16,26.33333333,48,70,95.83333333,131.8333333,149.8,.
Minnesota,107057,Inbred015,B040,X107,M_S2_L,1,6.474248333,10.789285,139.2555,24.83485,20.45,76,75,72,137.6168472,30.9499,129.7,109.25,4.795908055,4.052358335,17.33333333,6.076998654,5.166666667,12.33333333,168.5,.,17.5,31.16666667,53.16666667,77.66666667,112.3333333,155.3333333,191.8333333,.
Minnesota,107080,Inbred016,B043,X107,M_S2_L,1,6.743488333,11.10572667,106.5565278,21.40009972,10.2,69,69,69,101.6370417,30.50345972,86.98333333,76.78333333,4.248855555,4.55168,15,6.42000268,5.166666667,12.16666667,150.5,.,11.83333333,24.16666667,40.16666667,61.83333333,86.83333333,124.3333333,156.1666667,.
Minnesota,107059,Inbred017,B049,X107,M_S2_L,1,6.758093333,10.56724667,119.1930278,27.56252778,20.33333333,72,72,85.66666667,117.6147,35.35556528,109.7,89.36666667,4.046837361,3.896518751,17.66666667,6.321205972,6,14.33333333,168.25,.,12,23.66666667,43.33333333,67.5,95.66666667,131.1666667,155.5,.
Minnesota,107071,Inbred018,B055,X107,M_S2_L,1,6.682951667,12.08701333,144.1414722,25.54005278,20.13333333,69,69,113.75,134.76605,35.36385556,147.0333333,126.9,3.850992778,4.911901388,18,6.198276487,5.25,15.75,196.25,.,18.5,31.33333333,57.16666667,81.83333333,112,143,179.75,.
Minnesota,107068,Inbred019,B102,X107,M_S2_L,1,6.16458,11.108055,139.2308055,24.84719722,19.4,76,73,84.16666667,135.5601528,33.24225,135.55,116.15,3.623715694,4.197526388,17.66666667,5.946866863,6,15,168.6666667,.,16.5,30.83333333,52,77.83333333,105.5,140.1666667,172.1666667,.
Minnesota,107062,Inbred020,B107,X107,M_S2_L,1,6.826461667,10.71901167,107.9570555,25.99513611,.,74,72,93.4,106.7188056,33.45321111,.,.,4.232998194,3.729037501,18.33333333,5.738528698,6,15,178,.,18.66666667,33.66666667,56.16666667,80.66666667,110,142.5,168.8,.
Minnesota,107079,Inbred021,B111,X107,M_S2_L,1,5.971116667,11.218545,149.6659722,27.48456389,24.95,73,72,89,146.5809306,36.56605167,171.8666667,146.9166667,3.762110417,4.469870834,19.66666667,5.755883419,5.833333333,15.16666667,171.1666667,.,17.5,27,52.83333333,76,108,146.3333333,177.3333333,.
Minnesota,107075,Inbred022,B122,X107,M_S2_L,1,5.955665,10.19683,132.9866389,26.93070278,18.68333333,75,72,89.33333333,129.3636111,35.1647125,137.15,118.4666667,4.006620695,4.117004862,18.66666667,5.930782121,5.833333333,15.16666667,175.3333333,.,14.33333333,26.33333333,46.5,68.33333333,96.66666667,134.5,159,.
Minnesota,107054,Inbred023,B123,X107,M_S2_L,1,7.028391667,11.27865833,142.2470556,29.26609167,28.8,74,72,113.3333333,138.0736944,37.59940833,170.9166667,142.1166667,3.942291667,5.3705125,18.66666667,7.382626562,6,15.83333333,204.8333333,.,19,33.5,57,81.33333333,113,155,187.1666667,.
Minnesota,107074,Inbred024,B125,X107,M_S2_L,1,6.765078333,11.78919833,151.9166944,24.20584722,21.68333333,76,75,100.8333333,156.1385625,32.02834167,151.8666667,130.1833333,4.0897175,3.911247222,17.33333333,5.856041114,5.666666667,14.66666667,200.6666667,.,17.83333333,33,57.83333333,86,117.5,157.8333333,189.1666667,.
Minnesota,107077,Inbred025,B131,X107,M_S2_L,1,6.478058333,11.566525,128.1782778,24.98619167,17.01666667,74,74,85.8,121.7912361,34.51295556,125.3833333,108.3666667,3.91429875,4.763381943,18.66666667,5.846139443,5.6,15.2,170.2,.,17.33333333,31.5,54.83333333,79.83333333,109.1666667,144.5,174.8,.
Minnesota,107064,Inbred026,B154,X107,M_S2_L,1,6.742641667,10.95121,148.336,23.68373611,20.08333333,68,69,80.66666667,146.1487778,32.43241333,134.1,114.0166667,3.883483611,4.528396666,16,6.401388126,5.333333333,13.16666667,162,.,17.5,30,51.16666667,75.66666667,102.1666667,133.6666667,165,.
Minnesota,107082,Inbred027,B175,X107,M_S2_L,1,6.304915,10.96179333,119.2826333,26.79530667,16.96,72,72,69.6,117.4517167,35.29753333,127.98,111.02,4.246731833,4.251113333,18,6.160581745,5.4,13.6,154,.,17.83333333,31.8,51.6,79.2,107.2,137.8,159,.
Minnesota,107056,Inbred028,B189,X107,M_S2_L,1,7.131896667,11.27082667,105.8206333,24.63630667,14,69,69,82.4,101.2274667,32.539305,89.1,75.1,4.5061505,3.951499165,16.4,6.243458304,6.2,14.2,174.6,.,15,29.16666667,48.83333333,70.5,103,145.8333333,184.6,.
Minnesota,107081,Inbred029_33,B73,X107,M_S2_L,1,6.913456667,11.73522333,130.2258,25.55190611,20.57916667,73.6,72.8,88.96666667,126.6364625,34.65124444,140.5041667,119.925,4.072773583,4.437383528,17.6,6.171106158,6.1,14.13333333,179.1666667,.,18.9,33.33333333,56.23333333,80.7,112.7666667,153.9,182.26,.
Minnesota,108071,Inbred012,Mo17,X107,M_S2_L,2,8.166735,11.62769667,170.7885417,20.084415,14.575,72,71,73.6,168.3676042,29.46982083,121.6,107.025,4.776602292,4.692702917,11.5,8.043925817,5.5,11.66666667,156.4,.,18.33333333,30.5,48.83333333,77.66666667,104.5,139.8333333,168.6,.
Minnesota,108061,Inbred014,B004,X107,M_S2_L,2,6.52145,12.01271833,136.8298,25.34835333,18.64,72,75,71.33333333,133.1997167,36.8808,142.46,123.82,4.023698667,5.597525,18.8,6.436913908,6.166666667,14,157.6666667,.,16.5,27.83333333,49.5,71.66666667,97.83333333,129.5,152.3333333,.
Minnesota,108080,Inbred015,B040,X107,M_S2_L,2,6.742218333,11.29135833,138.2564333,25.53800667,19.68,74,73,75.6,133.81355,31.52034167,123.5,103.82,4.392168,3.613150003,16.8,6.218450007,5.2,12.8,171,.,19.16666667,33.33333333,56.5,81,115.1666667,157.1666667,184.8,.
Minnesota,108062,Inbred016,B043,X107,M_S2_L,2,6.571191667,10.99079167,120.1843333,21.40726111,11.83333333,74,74,66.66666667,116.9952222,30.95413333,99.56666667,87.73333333,4.141963889,4.619625,14.33333333,6.946091276,5.166666667,13,152.6666667,.,13.5,26.5,43.66666667,63.5,90,126.3333333,162.3333333,.
Minnesota,108058,Inbred017,B049,X107,M_S2_L,2,6.763173333,10.51221333,128.8626667,27.39495834,21.7,73,72,88.16666667,127.1693333,36.13890834,132.85,111.15,3.812081389,4.608247916,16,7.144985389,6,14.66666667,166,.,13.5,27.5,50.16666667,73.83333333,104.8333333,141.6666667,171.1666667,.
Minnesota,108073,Inbred018,B055,X107,M_S2_L,2,6.56971,12.23052333,144.4540333,26.19036333,21.54,71,74,114.1666667,139.525375,37.23280167,170.14,148.6,3.696610167,5.521219166,18.4,6.377243893,5.333333333,15.66666667,199.6666667,.,20.5,33.4,53,81.4,109.4,133.8333333,172,.
Minnesota,108078,Inbred019,B102,X107,M_S2_L,2,6.285018333,10.84114333,131.3645667,25.00672333,.,75,75,85.33333333,128.0752667,32.51962,.,.,3.809238,3.756448335,17.2,6.008647081,5.833333333,15.33333333,163,.,18.66666667,31.33333333,52.66666667,76.83333333,103.3333333,142,165.5,.
Minnesota,108079,Inbred020,B107,X107,M_S2_L,2,6.61162,10.62884167,106.1190833,26.53911945,14.71666667,73,73,82,107.696,33.50725667,98.01666667,83.3,4.116599167,3.588173332,17.66666667,6.015711468,5.666666667,14.6,164.6666667,.,17.66666667,32.33333333,54.66666667,81.16666667,111.1666667,146.3333333,171.8,.
Minnesota,108053,Inbred021,B111,X107,M_S2_L,2,6.217496667,11.724005,142.2470556,27.00690278,23.25,74,74,95.16666667,138.9715139,35.862895,165.9666667,142.7166667,4.096190972,4.430289166,19.66666667,5.622822497,5.666666667,14.83333333,172.4,.,18,31.16666667,53.5,80,111,150.8333333,181.5,.
Minnesota,108066,Inbred022,B122,X107,M_S2_L,2,6.482291667,11.53837333,136.2180833,27.051,21.51666667,67,68,98.16666667,133.858,35.43882083,150.4,128.8833333,4.022619167,4.193910416,19.66666667,5.758645873,6.166666667,14.66666667,186.5,.,16.83333333,29.5,48.83333333,72.16666667,96.83333333,136,169.1666667,.
Minnesota,108052,Inbred023,B123,X107,M_S2_L,2,6.913668333,11.41814667,136.1143667,28.39085,28.78,73,71,94.33333333,124.7923167,36.73757222,160.58,131.8,4.336626667,4.144786112,20.8,5.441213023,6.166666667,15.33333333,199.1666667,.,17.16666667,33,57,80.66666667,115.1666667,156,184.2,.
Minnesota,108064,Inbred024,B125,X107,M_S2_L,2,6.944571667,11.65203833,151.5991945,24.02981111,21.51666667,74,79,103.8333333,149.0362639,33.21155833,156.2666667,134.75,3.857395694,4.590873612,16,6.543159099,5.8,15.33333333,198,.,20.33333333,34.66666667,56,83.16666667,113,152,170.6666667,.
Minnesota,108076,Inbred025,B131,X107,M_S2_L,2,6.650778333,11.519535,140.5219722,25.06697778,19.33333333,72,72,87.33333333,134.4912361,34.98673611,143.2666667,123.9333333,3.734452639,4.959879166,17.33333333,6.380060474,5.666666667,15.16666667,170,.,17.83333333,32.33333333,54,78.33333333,106,143,167.8333333,.
Minnesota,108059,Inbred026,B154,X107,M_S2_L,2,6.240145,10.96306333,141.1605,24.02275556,20.63333333,71,72,78.16666667,133.1224584,33.55975,145.5333333,124.9,3.876692639,4.768497222,17.33333333,6.10415931,5,14,157.5,.,19.5,31,52.16666667,77.16666667,104.8333333,139.8333333,166.6666667,.
Minnesota,108070,Inbred027,B175,X107,M_S2_L,2,6.664325,11.65733,124.9891667,26.31510556,19.03333333,67,67,64,123.9960972,36.1823,145.7333333,126.7,4.169533472,4.933597222,18.33333333,6.230250483,5.2,12.8,144.6666667,.,19.16666667,32.5,53.5,76,103.8333333,133.3333333,156.1666667,.
Minnesota,108083,Inbred028,B189,X107,M_S2_L,2,6.895041667,11.72739167,104.7291389,24.79145833,13.56666667,74,74,84.33333333,102.8435417,34.3868375,99.36666667,85.8,4.088341667,5.01015,16.33333333,6.78327742,5.5,14.33333333,171.3333333,.,19,34,57.5,80.83333333,105.5,144.3333333,178,.
Minnesota,108082,Inbred029_33,B73,X107,M_S2_L,2,6.90753,11.48757333,132.9506556,25.95012167,20.9,72.2,72.2,92.60666667,127.1934633,34.70991139,140.3966667,119.4966667,4.049423222,4.404642223,17.13333333,6.502539432,5.933333333,14.27333333,181.0066667,.,18.96666667,32.26666667,52.56666667,79.13333333,111.3333333,148.7333333,177.6733333,.
Minnesota,109059,Inbred012,Mo17,X109,M_W_H,1,8.298815,10.895965,155.448,19.76250528,12.6,68,70,80.66666667,153.0491111,27.57064167,91.68333333,79.08333333,4.806032778,3.904068196,10.66666667,8.159316661,.,.,180.3333333,.,.,.,.,.,.,.,.,.
Minnesota,109078,Inbred014,B004,X109,M_W_H,1,6.09727,10.85003333,125.1055833,24.80733333,.,68,69,92.5,124.4370694,33.34258,.,.,4.266847222,4.144433334,19,5.594691897,.,.,194.1666667,.,.,.,.,.,.,.,.,.
Minnesota,109053,Inbred015,B040,X109,M_W_H,1,6.595321667,10.22858,126.58725,24.81191944,16.48333333,69,71,72,125.7829167,32.85913333,92.41666667,75.93333333,4.139265139,3.71898333,16,6.451875742,.,.,172.1666667,.,.,.,.,.,.,.,.,.
Minnesota,109072,Inbred016,B043,X109,M_W_H,1,6.054513333,10.19683,114.7339167,22.51780556,9.333333333,65,65,67.83333333,114.0565833,31.42403333,76.45,67.11666667,4.0833675,4.00473333,15,6.170094516,.,.,155,.,.,.,.,.,.,.,.,.
Minnesota,109075,Inbred017,B049,X109,M_W_H,1,6.121611667,9.578763333,110.2501111,28.01373056,15.28333333,68,70,98.16666667,109.0312639,34.99590833,72.46666667,57.18333333,4.227812361,3.560497916,17.33333333,6.305108915,.,.,194,.,.,.,.,.,.,.,.,.
Minnesota,109069,Inbred018,B055,X109,M_W_H,1,6.257501667,11.31040833,122.7384444,24.66904444,15.41666667,68,68,111.5,121.5051333,33.32391806,94.23333333,78.81666667,4.032588667,4.327436806,19.66666667,5.338201097,.,.,210.8333333,.,.,.,.,.,.,.,.,.
Minnesota,109073,Inbred019,B102,X109,M_W_H,1,5.891106667,10.047605,125.5536111,25.65682222,16.35,69,70,90.66666667,123.3840278,32.54988833,90.61666667,74.26666667,3.679613333,3.2788225,17.66666667,5.820671019,.,.,173,.,.,.,.,.,.,.,.,.
Minnesota,109067,Inbred020,B107,X109,M_W_H,1,7.26821,10.48660167,105.9074167,25.42081389,14.58333333,69,71,99.33333333,99.48333333,29.9418375,63.51666667,48.93333333,4.710465278,2.260511805,16.33333333,5.767768156,.,.,187,.,.,.,.,.,.,.,.,.
Minnesota,109068,Inbred021,B111,X109,M_W_H,1,5.993976667,10.68535667,135.9429167,26.70033889,18.48333333,69,69,91.33333333,133.461125,35.30007333,110.9833333,92.5,3.96478125,4.088976667,19,5.787038292,.,.,192.5,.,.,.,.,.,.,.,.,.
Minnesota,109057,Inbred022,B122,X109,M_W_H,1,6.284171667,9.906211667,116.0956389,26.87672778,15,67,69,113.8333333,116.1503194,34.15259306,87.06666667,72.06666667,4.020361389,3.637932639,19,5.656555698,.,.,208.6666667,.,.,.,.,.,.,.,.,.
Minnesota,109080,Inbred023,B123,X109,M_W_H,1,7.1628,10.34118667,122.8513333,26.63317,19.2,68,69,108.8333333,116.93525,36.02919444,90.2,71,4.3018075,5.115630555,18.4,6.169144359,.,.,210.5,.,.,.,.,.,.,.,.,.
Minnesota,109076,Inbred024,B125,X109,M_W_H,1,6.967855,11.29876667,123.7791389,24.17268611,16.46666667,68,71,128,123.7262222,31.67291806,96.86666667,80.4,4.648288194,3.750115972,17.33333333,5.74548318,.,.,224.5,.,.,.,.,.,.,.,.,.
Minnesota,109056,Inbred025,B131,X109,M_W_H,1,6.062768333,10.05183833,129.2507222,25.15764167,15.35,67,67,85.83333333,128.5892639,32.31814861,77.51666667,62.16666667,3.5982275,3.580253473,17,5.988620696,.,.,194.1666667,.,.,.,.,.,.,.,.,.
Minnesota,109070,Inbred026,B154,X109,M_W_H,1,6.213686667,10.013315,124.3859167,23.90104722,15.95,70,72,85.83333333,121.0592222,32.93886111,101.7833333,85.83333333,3.569546667,4.518906943,17.33333333,6.021514963,.,.,177.6666667,.,.,.,.,.,.,.,.,.
Minnesota,109055,Inbred027,B175,X109,M_W_H,1,5.914601667,9.671685,112.4585,24.97419722,11.61666667,66,66,70.66666667,110.07725,32.37106528,76.33333333,64.71666667,4.202147778,3.698434029,18.66666667,5.458422212,.,.,150,.,.,.,.,.,.,.,.,.
Minnesota,109058,Inbred028,B189,X109,M_W_H,1,6.402493333,10.53697833,103.6955,24.24387667,12.12,68,71,85.5,100.6199833,31.19395167,67.6,55.48,4.596172333,3.4750375,16.8,5.854973731,.,.,182,.,.,.,.,.,.,.,.,.
Minnesota,109081,Inbred029_33,B73,X109,M_W_H,1,6.514041667,10.68959,117.7515778,25.51606389,17.03,67.4,69,98.53333333,115.9862778,33.1327125,96.29333333,79.26333333,4.01031075,3.808324306,18,5.79941921,.,.,193,.,.,.,.,.,.,.,.,.
Minnesota,110062,Inbred012,Mo17,X109,M_W_H,2,8.595783333,11.04857667,158.3901667,20.05562833,13,68,71,83.5,156.0724167,28.86568889,98.9,85.9,4.678944583,4.405030279,10.33333333,8.792553238,.,.,179.1666667,.,.,.,.,.,.,.,.,.
Minnesota,110077,Inbred014,B004,X109,M_W_H,2,.,.,.,.,14.1,70,71,59.25,.,.,53.76666667,39.66666667,.,.,16.66666667,.,.,.,146.75,.,.,.,.,.,.,.,.,.
Minnesota,110080,Inbred015,B040,X109,M_W_H,2,.,.,.,.,.,69,72,37.83333333,.,.,.,.,.,.,.,.,.,.,123.6666667,.,.,.,.,.,.,.,.,.
Minnesota,110079,Inbred016,B043,X109,M_W_H,2,.,.,.,.,.,68,69,35.66666667,.,.,.,.,.,.,.,.,.,.,99.33333333,.,.,.,.,.,.,.,.,.
Minnesota,110054,Inbred017,B049,X109,M_W_H,2,6.64845,9.932246667,117.3091945,26.590625,17.58333333,69,72,99,115.1766528,33.65782222,86.03333333,68.45,4.26862875,3.533598611,16.33333333,6.525073068,.,.,183.5,.,.,.,.,.,.,.,.,.
Minnesota,110081,Inbred018,B055,X109,M_W_H,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Minnesota,110072,Inbred019,B102,X109,M_W_H,2,6.297295,9.661313333,111.4001667,22.82719167,11.46666667,69,71,75.5,110.4758889,25.71675917,47.76666667,36.3,4.990824833,1.606532362,17,4.830421837,.,.,164.6666667,.,.,.,.,.,.,.,.,.
Minnesota,110055,Inbred020,B107,X109,M_W_H,2,6.877685,9.872345,86.3473,23.439501,10.66,68,68,88,85.97476666,29.68879,58.1,47.44,4.722346833,3.1246445,16.8,5.574765872,.,.,183,.,.,.,.,.,.,.,.,.
Minnesota,110064,Inbred021,B111,X109,M_W_H,2,5.888778333,10.61741167,130.2420278,26.89718889,17.3,68,69,85.66666667,127.5503333,34.14253889,111.2166667,93.91666667,3.743060417,3.622675,19.66666667,5.457187707,.,.,168.6666667,.,.,.,.,.,.,.,.,.
Minnesota,110051,Inbred022,B122,X109,M_W_H,2,6.475518333,10.24530167,122.6326111,28.10157222,.,68,71,108.5,120.6411806,33.79558194,.,.,4.132862222,2.847004861,19,5.590320331,.,.,201.8333333,.,.,.,.,.,.,.,.,.
Minnesota,110071,Inbred023,B123,X109,M_W_H,2,.,.,.,.,.,70,70,91.66666667,.,.,.,.,.,.,.,.,.,.,183.5,.,.,.,.,.,.,.,.,.
Minnesota,110059,Inbred024,B125,X109,M_W_H,2,6.659245,10.63095833,108.5814722,22.90268611,.,69,69,108.8333333,109.56925,30.0275625,.,.,4.527373611,3.562438194,17,5.57431816,.,.,208.8333333,.,.,.,.,.,.,.,.,.
Minnesota,110078,Inbred025,B131,X109,M_W_H,2,6.454351667,10.10750667,128.7272,24.33912667,.,70,72,57.33333333,119.8827083,27.81749792,.,.,5.026924583,1.760669791,16.4,5.273973451,.,.,141,.,.,.,.,.,.,.,.,.
Minnesota,110065,Inbred026,B154,X109,M_W_H,2,6.15696,9.649248333,117.2174722,23.73453611,14.51666667,68,70,72.83333333,116.5789444,30.15720833,80.45,65.93333333,3.974112222,3.211336112,17,5.602207778,.,.,155.5,.,.,.,.,.,.,.,.,.
Minnesota,110076,Inbred027,B175,X109,M_W_H,2,.,.,.,.,13.875,70,71,35.5,.,.,60.675,46.8,.,.,16.5,.,.,.,109.5,.,.,.,.,.,.,.,.,.
Minnesota,110075,Inbred028,B189,X109,M_W_H,2,.,.,.,.,.,70,73,53.75,.,.,.,.,.,.,.,.,.,.,127.75,.,.,.,.,.,.,.,.,.
Minnesota,110070,Inbred029_33,B73,X109,M_W_H,2,6.098328333,10.63625,121.7921181,25.9318125,18.284,68.8,70.6,81.06666667,118.8208472,33.20011069,97.66066667,79.37666667,3.862519792,3.55296611,18.02666667,5.731975076,.,.,176.2666667,.,.,.,.,.,.,.,.,.
Minnesota,111051,Inbred012,Mo17,X111,M_W_L,1,8.310456667,11.26384167,162.0943333,20.29341467,13.52,68,68,81.33333333,163.32835,29.37531167,100,86.48,5.077756333,4.5409485,11.2,8.293178905,.,.,176.5,.,.,.,.,.,.,.,.,.
Minnesota,111069,Inbred014,B004,X111,M_W_L,1,6.949863333,11.47191,134.65175,25.42010834,16.9,69,69,89.66666667,130.9105417,29.39520834,92.45,75.55,4.9063275,1.98755,17,5.388361727,.,.,181.3333333,.,.,.,.,.,.,.,.,.
Minnesota,111055,Inbred015,B040,X111,M_W_L,1,6.641253333,10.51030833,135.1650417,24.22736667,16.95,69,69,70.16666667,134.0670208,29.83944375,91.5,74.55,4.36419625,2.806038542,17,5.521563619,.,.,159.3333333,.,.,.,.,.,.,.,.,.
Minnesota,111081,Inbred016,B043,X111,M_W_L,1,.,.,.,.,9.4,69,70,59.66666667,.,.,61.66666667,52.26666667,.,.,15.33333333,.,.,.,140.1666667,.,.,.,.,.,.,.,.,.
Minnesota,111060,Inbred017,B049,X111,M_W_L,1,6.524625,10.187305,114.9477,29.58253334,19.1,64,64,85.83333333,113.7666,36.33205417,91.84,72.74,3.911007333,3.101710416,18.8,5.707025723,.,.,171.6666667,.,.,.,.,.,.,.,.,.
Minnesota,111068,Inbred018,B055,X111,M_W_L,1,6.438053333,11.730355,137.76325,26.17434722,20.1,68,71,96.5,133.1092292,24.63588333,116.6666667,96.56666667,4.467930556,0.29845,19.33333333,4.83724438,.,.,197.5,.,.,.,.,.,.,.,.,.
Minnesota,111061,Inbred019,B102,X111,M_W_L,1,5.76072,10.09988667,130.9616944,27.24255834,18.4,69,70,80.83333333,130.5013194,34.28073958,101.2333333,82.83333333,3.687462639,3.432571874,18.33333333,5.86951864,.,.,163.3333333,.,.,.,.,.,.,.,.,.
Minnesota,111072,Inbred020,B107,X111,M_W_L,1,6.87832,10.586085,111.9716667,26.37296111,18.13333333,69,72,95.25,113.3104583,34.93205556,104.3666667,86.23333333,4.074301111,4.279547221,16.66666667,6.601948181,.,.,182.75,.,.,.,.,.,.,.,.,.
Minnesota,111062,Inbred021,B111,X111,M_W_L,1,5.943811667,10.62609,134.9974722,27.95728611,20.25,69,71,83.33333333,131.6407917,35.65913056,120.95,100.7,3.76570875,3.850922223,19.33333333,5.855897591,.,.,172.1666667,.,.,.,.,.,.,.,.,.
Minnesota,111054,Inbred022,B122,X111,M_W_L,1,6.03504,10.08655167,129.7128611,28.72881111,18.36666667,69,72,89.16666667,128.7991667,37.33419,109.8333333,91.46666667,4.006285556,4.285191667,20,5.89181211,.,.,188.1666667,.,.,.,.,.,.,.,.,.
